participant;condition;order;event;target_x;target_y;mean_x;mean_y;dist_x;dist_y;euclidean;sd_x;sd_y;rmss2s;lux
1;uniteye;1;10;960;940;1248.6106414545457;950.8835569090908;288.6106414545455;58.333248909090905;299.01877363420635;76.09409438301266;75.36674290105326;1006.9228303141008;589
1;uniteye;1;11;1810;990;1747.4503534545456;948.905536909091;70.40818909090906;72.15357;107.65161442979434;57.91289211577758;73.9497814906043;824.3141090407959;589
2;tobii;0;1;110;90;151.05394456000002;122.11519536;41.05394456;32.11519536;52.5335667769513;8.598512647472342;5.5067602487238005;48.270921902841216;490
2;tobii;0;2;960;140;970.9071016;152.87822684999998;10.9071016;12.87822685;17.49470329387966;4.179456826695916;5.770952179414397;51.537713212350944;490
2;tobii;0;3;1810;90;1794.4975008;91.40698791;15.502499199999992;6.8387638200000005;17.552482311921345;6.720743198418414;7.729393663121322;43.83257870610104;490
2;tobii;0;4;510;340;526.5984712;339.71880825;16.598471199999995;4.589595883333334;17.59095727264835;5.051264980252234;5.702995658896827;59.51820441968504;490
2;tobii;0;5;1410;340;1424.739268;336.86080695;14.739268000000004;6.818176183333333;16.993437813748162;4.759067879064063;7.539149396628885;51.749369782765726;490
2;tobii;0;6;960;540;979.2028448;543.57170985;19.20284480000001;6.900293250000002;20.935842095161608;4.708240482850739;7.572797968734414;56.89126246005076;490
2;tobii;0;7;510;740;514.4845016;714.39768135;5.546261599999996;25.602318650000008;26.508767562266407;5.088091200598402;5.252101592631415;71.96723013007832;490
2;tobii;0;8;1410;740;1431.4849296;737.3502432000001;21.484929600000005;5.124476233333338;22.432701498958885;7.936593247355069;5.80530433774664;61.81854750800354;490
2;tobii;0;9;110;990;112.36349424;990.70812405;5.529516053333333;4.933710149999999;8.485442598486369;6.725053976508415;6.112199364719764;67.42207752223705;490
2;tobii;0;10;960;940;980.3526216;906.9205086;20.35262160000001;33.0794914;39.45691043890558;5.933955612060801;9.178118720993291;70.72395852991919;490
2;tobii;0;11;1810;990;1824.6871496;977.4783675;14.908362399999998;13.528466399999996;21.701711037281576;7.020145539789603;10.64053840070877;55.34047769706913;490
2;tobii;1;1;110;90;143.49695656;118.63213137;33.496956559999994;28.63213137;44.50356536669903;6.937478225395918;4.626576125006647;47.90901446832483;496
2;tobii;1;2;960;140;970.419464;145.52082225;10.419463999999994;6.371956283333331;12.803926872550605;2.584921205836649;5.234473382183641;44.36871318452096;496
2;tobii;1;3;1810;90;1786.5485712;106.239562785;23.45142879999999;16.239562785;29.02066240982949;6.92283621411891;6.780061028371737;38.71560470715865;496
2;tobii;1;4;510;340;517.7774191999999;331.53611805;7.864563199999995;9.435642883333331;13.16930976097163;4.091551496231346;7.088431902669627;56.18477837865301;496
2;tobii;1;5;1410;340;1410.1727488;343.0155141;4.930862399999995;8.799799733333332;10.91596489279621;6.555164880545616;10.319487745241512;61.06507737925581;496
2;tobii;1;6;960;540;975.3459576;542.9356938;15.345957599999991;4.774462199999998;16.709332282017495;5.6389906059527215;5.610543693628142;49.6422781763889;496
2;tobii;1;7;510;740;505.56996160000006;718.9150806;9.475167999999991;21.0849194;23.78537461238512;10.124968577653984;6.020157252313771;73.6424317879437;496
2;tobii;1;8;1410;740;1445.573236;710.6439186;35.573235999999994;29.356081400000008;46.30873194882256;6.4162613794806;8.18584434766087;61.82248545747655;496
2;tobii;1;9;110;990;124.64910792;996.8971752;14.649107920000002;8.008854599999998;17.143361951631498;5.0044884944413095;6.245933964606855;44.45623788506936;496
2;tobii;1;10;960;940;981.0109264;911.31034095;21.0109264;28.68965905;35.9824625639596;5.770923414023005;5.822081738668047;67.54416346561555;496
2;tobii;1;11;1810;990;1819.4589704;957.9515967;10.446701066666678;32.048403300000004;34.34081355733289;7.870084837083632;4.599342967918516;53.29153689333732;496
2;uniteye;0;1;110;90;228.73888465454544;246.83879585454545;119.27733449696969;156.83879585454545;204.0111212478313;42.67879686797552;54.4580999360437;695.7285234436399;484
2;uniteye;0;2;960;140;1112.4193134545458;248.3956063636364;152.41931345454546;108.39560636363638;194.0276571070804;77.61167371922856;44.68898744167567;892.6217562010107;484
2;uniteye;0;3;1810;90;1745.7617658181816;72.35226474545455;65.36739975757574;30.645046854545456;74.3863932186434;34.09130569483064;28.979139003442004;420.5106350526789;484
2;uniteye;0;4;510;340;435.5124945454545;594.2091763636363;93.60309527272726;254.2091763636364;277.2290874307306;89.94077687472797;51.38072703102618;994.6538938583168;484
2;uniteye;0;5;1410;340;1551.056992;339.85178509090906;141.05699200000004;52.72493006060606;155.65638516151148;25.25886165149043;71.98781818624005;701.4182032861021;484
2;uniteye;0;6;960;540;978.2128989090908;725.6600296363636;44.44885527272726;185.66002963636365;194.4871687029169;55.46401556319099;42.91956973208839;647.3870865030809;484
2;uniteye;0;7;510;740;369.3508334545454;801.5344723636363;141.6103127272727;62.463233454545446;161.89947848269216;60.0683534044945;43.81519332736911;689.6319358530163;484
2;uniteye;0;8;1410;740;1608.8268683636363;924.3002896363636;198.82686836363635;184.3002896363637;273.1157899715619;30.03430061793127;43.30144873419288;540.299095315656;484
2;uniteye;0;9;110;990;198.28645789090905;894.7884829090909;88.2864578909091;95.48345236363636;135.08047426301067;45.22004098907867;37.36073498393263;594.111364552255;484
2;uniteye;0;10;960;940;1037.1374196363636;958.1205943636362;81.50411054545454;49.233880909090914;106.9499153221934;63.68335854672668;98.23377905649151;901.3175324653718;484
2;uniteye;0;11;1810;990;1853.901986909091;955.4283359999998;46.81250909090911;47.97394036363637;74.35391278492939;35.26314035828357;47.33451073504553;530.5563970534157;484
2;uniteye;1;1;110;90;151.49305454545453;26.71716781636364;44.8346242909091;69.65506563818182;85.85919658692367;32.160885867616535;47.83627804695972;500.06195241441935;504
2;uniteye;1;2;960;140;975.481410909091;10.21349610490909;85.17927272727272;129.7865038950909;164.0486223842895;106.04172196180166;11.231039753325147;918.5084608894916;504
2;uniteye;1;3;1810;90;2173.190199272728;112.5458703818182;391.4241619393939;23.23262023636364;392.12227362404354;169.77526679987685;6.299183085528338;865.4368670792267;504
2;uniteye;1;4;510;340;205.7129227636364;388.5676690909091;304.2870772363636;71.97461503030303;316.18966052181713;54.72945240209498;73.33117041125574;896.5273959562693;504
2;uniteye;1;5;1410;340;1752.5207272727273;83.96380112727273;342.52072727272724;256.03619887272725;429.7201469065908;63.9626501962199;15.903500039843111;594.9437267585662;504
2;uniteye;1;6;960;540;842.8654138181818;649.813032;122.6271709090909;115.66419054545456;179.52521239636687;81.8619557960623;70.27131301044429;946.3646671583512;504
2;uniteye;1;7;510;740;94.37730472145456;750.9462480000001;415.6226952785455;48.38458169696969;419.67199376047216;39.96567293620402;58.29605519242733;683.810293045215;504
2;uniteye;1;8;1410;740;1556.4340858181818;719.7586314545455;147.63661672727275;51.82819763636364;161.3624515875304;69.8862119135912;62.733157980979165;948.9514781079448;504
2;uniteye;1;9;110;990;-12.68387094690909;805.9523236363635;122.6838709469091;184.0476763636364;225.7287930323835;24.84573661622804;61.21815908477649;635.3064617215658;504
2;uniteye;1;10;960;940;707.4255272727272;996.1097383636364;252.57447272727268;67.84856090909092;265.1839758839581;76.93110099457421;62.39461506132436;896.9236857651323;504
2;uniteye;1;11;1810;990;2060.4201890909094;977.8424334545456;250.42018909090908;51.26173527272727;258.1785637591046;55.62212893697902;62.61250845845928;884.7612875055017;504
3;tobii;0;1;110;90;98.8625928;100.602933885;14.323668053333336;13.707466995;21.844895754112297;21.578752383813523;24.148693936243696;139.0802575408535;490
3;tobii;0;2;960;140;967.1849208;108.577292085;10.253096799999993;35.28005464833333;37.4971214223566;10.074867966478616;23.60909369775346;116.04416943257148;490
3;tobii;0;3;1810;90;1837.9790024;50.57460828;27.9790024;39.42539172;49.07738358457523;9.092103414781532;7.718554539716388;94.49498218356322;490
3;tobii;0;4;510;340;493.7599176;322.473069;16.889955999999998;21.536209166666666;28.74993821852145;25.15487344118057;18.92525533920581;149.77323740727914;490
3;tobii;0;5;1410;340;1427.9899768;301.8044295;19.84319440000001;41.22902986666666;47.59548578873432;15.013289095073796;20.74352973653442;106.04939477854928;490
3;tobii;0;6;960;540;974.1827088;524.8470500999999;24.332387199999992;19.3555575;33.05621803760051;29.37142241442272;17.15742129273196;177.28172189743893;490
3;tobii;0;7;510;740;496.464648;712.11320145;13.573591999999996;27.88679855;31.813327643773537;6.677381062569247;8.848896576087498;79.66549876881177;490
3;tobii;0;8;1410;740;1440.1624056;718.6519138499999;30.669188;26.60900561666667;41.88680552163282;9.908170076591826;22.07573527971014;116.16230425115322;490
3;tobii;0;9;110;990;91.3481112;997.55441415;19.20876197333333;10.827839549999997;23.26713705543296;15.129862695370944;13.235504557323472;113.66116305037576;490
3;tobii;0;10;960;940;976.485008;916.9654536;18.659644800000017;23.63128433333333;33.165637225746224;16.820678493465458;14.511677364100889;182.1503924702861;490
3;tobii;0;11;1810;990;1876.0036288;1027.5911487;66.00362880000002;44.225303100000005;82.31239933265849;36.84591195090409;35.125349295223536;108.58417967546708;490
3;tobii;1;1;110;90;138.14441631999998;117.75333375;28.14441632;27.753333750000003;39.9123116948016;5.848007377298846;7.783141680282319;62.03620231735084;484
3;tobii;1;2;960;140;966.4865152;126.017535195;10.419115200000002;17.720476145;22.32177492456168;15.078471644659675;16.985894556091353;129.03027984013332;484
3;tobii;1;3;1810;90;1794.8825743999998;90.66193713;15.23364959999999;6.043943610000002;17.15044816078086;7.414810694745302;7.788311687353275;59.23469516514645;484
3;tobii;1;4;510;340;512.6090024;321.0552756;5.4751096;19.0689083;20.59717573039688;6.229013496138262;10.552246686425422;66.63539956893825;484
3;tobii;1;5;1410;340;1423.3118920000002;306.99662625;13.504280799999982;33.05577751666666;36.23886633173385;6.895764130327877;13.11663568057633;69.86167896997135;484
3;tobii;1;6;960;540;963.9345432;533.9367697499999;6.8577928;11.451423149999991;15.02200586439967;8.37482570902063;12.464110196251202;92.41839383963124;484
3;tobii;1;7;510;740;494.28094;691.7915709000001;16.980000799999992;49.21679386666667;53.6013661185563;19.178968909342004;19.588706485759094;117.77646115787016;484
3;tobii;1;8;1410;740;1430.0961048;695.93987205;20.0961048;48.28293028333333;53.19149351359676;18.30825103335833;26.96518590372687;136.4505785145717;484
3;tobii;1;9;110;990;123.63276704;968.91833745;17.103212106666668;22.858332449999995;31.653544973782285;16.06298315176423;20.859767695324773;114.83862892802168;484
3;tobii;1;10;960;940;964.0429832;909.597924;11.8939352;30.634441033333324;35.68401075042071;18.172882594050005;14.82483342835764;155.07343900411504;484
3;tobii;1;11;1810;990;1819.9563672;957.7345806;12.831509599999988;32.2654194;36.042939014271695;11.868850063020826;7.802786077110025;58.960797242996136;484
3;uniteye;0;1;110;90;264.46279621818184;378.592092;156.7892576969697;288.59209200000004;338.3835852523307;170.8331495812075;100.77359542550076;772.0550289959435;494
3;uniteye;0;2;960;140;981.2188218181818;67.4642844;69.52392145454544;73.15681511515152;107.87171205626775;80.69072625174245;22.46102394950324;782.6284852753628;494
3;uniteye;0;3;1810;90;1670.5169425454546;104.1219324;139.48305745454545;14.654406436363637;141.3685327526465;44.428667000266834;19.940160215858658;363.7232426311201;494
3;uniteye;0;4;510;340;343.5838766545454;485.0024841818182;227.8609408;148.5829086666667;287.09679968327754;170.08393028714067;111.61613930665372;1037.7311670275153;494
3;uniteye;0;5;1410;340;1427.0698792727271;331.07938036363635;57.324064;79.01310303030301;104.03201066889956;84.11870620250176;99.70119114185016;748.5077082321458;494
3;uniteye;0;6;960;540;922.5794996363636;625.8800454545453;89.71006545454546;99.83270945454544;152.0775626636073;100.92227840890564;102.28106292553215;1304.4240937289392;494
3;uniteye;0;7;510;740;467.59713163636354;770.4425978181818;101.03738181818184;83.49848909090906;141.4921091382798;124.3507408773926;100.15878603766112;1303.47092476785;494
3;uniteye;0;8;1410;740;1439.6146850909092;653.359752;60.83805672727272;116.86052533333331;140.20911432894144;73.13687340148714;102.26544402239436;902.9915103624222;494
3;uniteye;0;9;110;990;217.2493559272728;864.1957467272728;110.82680271515152;126.95539690909092;181.7575893810194;133.56629908026974;98.22769618390645;1133.9328633538826;494
3;uniteye;0;10;960;940;1008.3935650909092;967.0220836363638;75.59791709090909;36.15489793939394;89.63784788058749;87.11041151257363;37.44251099716179;891.6949313708533;494
3;uniteye;0;11;1810;990;1671.9896698181817;921.144978;138.0103301818182;71.49345872727272;163.4943354189559;36.0263433479725;69.34096752621384;689.3164008997144;494
3;uniteye;1;1;110;90;240.6864608;20.689763920854546;130.6864608;98.0773386246;167.47548292837146;68.11563114419049;85.46178970991888;443.0727500539962;480
3;uniteye;1;2;960;140;1005.4354967272728;19.794781145454543;79.21989236363635;120.20521885454548;149.5922653791459;81.81449340124803;4.564288031881788;823.7508783248379;480
3;uniteye;1;3;1810;90;1571.2007476363635;38.19756109090908;238.7992523636364;57.71235163636364;246.03573491954464;55.05460201194228;26.126530310985235;431.467269318531;480
3;uniteye;1;4;510;340;409.72902981818186;30.455512232727266;122.66844509090906;317.30117443393937;347.2215461526428;96.2434303423742;88.12794352782912;779.6154877492841;480
3;uniteye;1;5;1410;340;1421.024805818182;115.92836574545454;49.5972509090909;225.01766698181817;241.8677502245937;83.35516190769292;71.3038107847164;717.9373874139671;480
3;uniteye;1;6;960;540;999.1646516363636;319.1288612727273;97.19272436363634;222.03441327272728;258.2639538932007;114.28664509379388;111.080316420218;1442.1564997465398;480
3;uniteye;1;7;510;740;454.671136;458.2690003636364;73.57437381818181;281.7309996363636;295.258087713702;66.34435776485074;92.51788134194544;1142.4142526844782;480
3;uniteye;1;8;1410;740;1531.823304727273;534.6856570909092;121.82330472727271;205.47865393939395;249.10508907989453;35.50742980047704;101.45828215276984;1003.4993812967158;480
3;uniteye;1;9;110;990;291.4682327272727;643.9872158181818;181.46823272727272;346.0127841818182;393.32232447640087;27.39704137211187;69.88141774976974;636.4325266177377;480
3;uniteye;1;10;960;940;1017.4636654545452;632.8649762181818;109.73685818181818;307.1350237818182;334.40326692519375;115.46526113780313;118.7743836184108;1251.9869859533187;480
3;uniteye;1;11;1810;990;1762.0678836363636;696.5178709090908;48.82957866666667;293.48212909090904;298.6849013693074;31.08644981385224;64.62053360674169;657.9753437381903;480
4;tobii;0;1;110;90;87.99641175999999;79.96423122000002;22.081769413333337;10.35685821;25.12149520517592;9.51535123189414;6.636861373934854;68.98395997206653;485
4;tobii;0;2;960;140;934.5701464;92.432453175;25.4298536;47.567546825;54.62935292458202;6.925247870534762;12.63674815068238;128.60196486046456;485
4;tobii;0;3;1810;90;1785.0840807999998;74.85745752;25.25640613333333;15.18805938;31.230098089247846;15.204218388081417;7.66174379687458;95.597937920735;485
4;tobii;0;4;510;340;468.3655736;280.72414575000005;41.6344264;59.27585424999999;72.80401465134955;8.988632642192501;12.797979205164872;115.07636684312064;485
4;tobii;0;5;1410;340;1411.1220096;313.51172985;5.575099200000019;26.524100416666663;27.59779516558317;6.967365122677426;12.157159149626548;96.05141180918726;485
4;tobii;0;6;960;540;953.871436;533.7259128000001;7.585205600000001;10.7728074;14.337633207403249;7.300273248478311;12.43489901723254;127.46349011175884;485
4;tobii;0;7;510;740;474.443764;706.93338015;35.55623599999999;33.32984455;50.32249773354167;7.323062109270961;14.801811067137589;152.6387484723461;485
4;tobii;0;8;1410;740;1415.7308511999995;715.1209258499999;10.418145599999992;24.87907415;27.953541046360737;12.106126705629311;10.193031576053714;141.40290001931228;485
4;tobii;0;9;110;990;76.76156696000001;984.7684089;33.259072986666666;10.615599;35.97223332726205;17.813794884197048;12.663520683178271;153.3717064981071;485
4;tobii;0;10;960;940;935.2781384;944.9665263;24.7700632;9.829614833333336;27.87508954948668;10.670667178936956;11.148147849962385;153.1951484601968;485
4;tobii;0;11;1810;990;1802.1124864;983.81558295;12.57932746666667;9.28669995;17.066346272592867;18.88929340618434;9.847345086574553;110.39119053305768;485
4;tobii;1;1;110;90;131.27092112;123.161296095;21.270921120000004;33.161296095;40.20151137414109;7.019417677722198;8.396176586645007;75.84043215981619;490
4;tobii;1;2;960;140;944.595744;117.108886995;17.580294399999996;23.610465805000004;31.92814966290491;14.814451917299673;16.236341062775555;130.92488691938766;490
4;tobii;1;3;1810;90;1775.8707432;113.888976435;34.1292568;24.029801535;42.352446626839146;11.253897010571778;12.858295802089296;84.13146660996843;490
4;tobii;1;4;510;340;496.3861496;306.1031418;14.28681039999999;33.89685819999999;37.71477905582508;11.282803922127895;13.01349933732496;109.69015403463986;490
4;tobii;1;5;1410;340;1413.4738784;320.74651755;6.975655999999998;19.329904516666662;21.246768100362985;7.703997575982007;9.094667494510004;83.91352363374253;490
4;tobii;1;6;960;540;966.043936;531.4743854999999;13.616137600000004;11.028488399999992;19.24765236330034;15.523515771266148;11.08567897991196;140.41899020772956;490
4;tobii;1;7;510;740;505.6699528;709.9580105999999;14.2917064;30.11560066666668;35.77639055166051;20.278439196066884;15.412002738671672;176.56323765587587;490
4;tobii;1;8;1410;740;1422.6762936;716.4996997500001;15.812808800000017;23.65012674999999;30.9111312492832;16.397830965115272;10.997425657244577;150.6219523493114;490
4;tobii;1;9;110;990;117.36157168;983.39727105;11.03258528;9.747297449999996;15.694882025510108;10.88569723319407;9.85806104606938;100.78693742449724;490
4;tobii;1;10;960;940;956.7808664;929.68811235;11.223922400000005;12.015655150000002;18.194064432213644;14.650435038726863;12.257140727629816;148.32635883654478;490
4;tobii;1;11;1810;990;1812.7231448;965.50653465;8.913264266666667;24.49346535;26.945717287530595;11.055654359714367;10.181394759550557;113.55166447032124;490
4;uniteye;0;1;110;90;226.87269149090903;119.59118574545457;116.8726914909091;29.591185745454545;121.5076799894984;29.04719058092244;15.489572530520997;300.0795318907577;489
4;uniteye;0;2;960;140;1066.6441658181816;130.90688574545453;122.059776;48.708544800000006;137.1614010662139;96.88824762987022;58.18695784188432;1106.7923916618888;489
4;uniteye;0;3;1810;90;1606.2769105454545;107.23453494545456;203.72308945454543;18.180615163636364;206.8591566330201;31.653516359003067;33.784529187963656;392.2039526366103;489
4;uniteye;0;4;510;340;458.7435316363635;322.0382405454546;79.53801018181818;67.56031812121212;111.1901498173327;101.65368168693703;95.4659966772651;1044.1973529218806;489
4;uniteye;0;5;1410;340;1449.3830894545454;330.2819672727273;46.257911272727256;83.51339103030303;102.1449000093182;35.8718530503891;97.97225636556443;1007.1627959554212;489
4;uniteye;0;6;960;540;1092.305792;541.993212;139.0251229090909;46.7019490909091;156.08121585438408;89.73614343252527;60.977482988653016;1087.832230368248;489
4;uniteye;0;7;510;740;533.6796130909091;751.452070909091;64.90760436363635;76.06993757575758;107.38187086150536;74.17727947889637;89.15010409823722;1115.3581656712868;489
4;uniteye;0;8;1410;740;1508.2312436363636;667.6512741818182;98.23124363636364;83.76396363636363;136.29007909684134;32.61276332986951;63.8862219275102;705.5374901932402;489
4;uniteye;0;9;110;990;297.3486516363636;812.3125925454545;187.34865163636363;177.68740745454545;262.9883801680255;29.229768675266136;57.62424177712489;605.9966244087834;489
4;uniteye;0;10;960;940;1071.631616;917.905621090909;122.8315810909091;38.44920024242424;138.16879374817682;94.44921890636068;67.63901866628342;975.2849583897504;489
4;uniteye;0;11;1810;990;1659.2270050909092;943.8881694545452;150.7729949090909;52.18726036363636;164.4097153191536;39.31465424122691;57.37788673092673;626.9762711127098;489
4;uniteye;1;1;110;90;247.50084945454543;52.70140374545455;137.50084945454543;50.16978501818182;148.12910249771218;16.057235058131255;40.1987543449772;376.76394958543005;491
4;uniteye;1;2;960;140;1074.696090181818;40.317978960000005;119.39526109090907;107.45143243393942;168.68663643914397;77.53010587624212;51.243088729315865;905.1699656013792;491
4;uniteye;1;3;1810;90;1659.8191185454546;54.71943103636364;150.1808814545454;39.68487649090909;156.22597454802852;48.76395623737753;20.502497046716293;383.2439503568089;491
4;uniteye;1;4;510;340;369.44840727272725;249.42494029090903;152.7419578181818;110.55720176969696;200.2008210565664;89.85625746214664;100.1942404850702;1179.2351372841106;491
4;uniteye;1;5;1410;340;1451.0997527272727;192.13406901818183;46.92528290909092;154.49828055757575;166.5937075249125;40.09971789598156;92.73522181614418;993.6373238915832;491
4;uniteye;1;6;960;540;1088.2005876363637;483.554920909091;142.55490327272727;71.11029763636364;171.5671369959617;110.00500552007112;63.98096444382267;1242.7036219765405;491
4;uniteye;1;7;510;740;441.15753309090906;718.7753389090909;75.73547054545453;76.02471103030304;119.78750831870316;65.63442698293784;89.67337371016674;1209.1365525538238;491
4;uniteye;1;8;1410;740;1493.910618181818;655.2818050909091;84.62025018181816;103.0233755151515;143.47259183315367;39.52833993833714;81.5390729731943;900.035206122274;491
4;uniteye;1;9;110;990;197.97855621818184;925.6537047272726;88.83432484848484;68.39000836363635;123.6873540924224;81.04984877447679;49.63788992016165;602.2936789785671;491
4;uniteye;1;10;960;940;1041.1135243636363;921.9834801818182;109.83919127272728;40.89798563636363;124.64973353765234;111.4870396297785;55.10842215447128;1132.854484348495;491
4;uniteye;1;11;1810;990;1689.9994356363636;961.9498456363636;120.0005643636364;38.50925836363638;128.6574269296849;37.37744937371433;37.65379690312768;465.81951671862726;491
5;tobii;0;1;110;90;130.58744392;80.831070855;20.58744392;9.846228075;23.513073833565333;5.400252906384612;6.291108957704566;59.45951329345488;469
5;tobii;0;2;960;140;972.000008;117.268618725;12.052903999999993;22.731381275;26.792123591623472;5.70657733536649;9.93723348174738;63.79096908953461;469
5;tobii;0;3;1810;90;1824.9801392;64.869766695;14.980139199999996;25.130233305;29.577335848683827;5.388963588764233;8.322082143685915;51.09646014221693;469
5;tobii;0;4;510;340;515.8685888;320.72186385;7.725625599999995;19.382118649999992;22.21883670836234;9.92162860385568;9.543772060045308;67.91883943188839;469
5;tobii;0;5;1410;340;1431.6354256000002;309.88615905;21.635425600000016;30.11384095;37.84829875419181;9.478868633119683;9.047885693444467;73.93830689384545;469
5;tobii;0;6;960;540;973.1407048;549.684333;13.140704799999993;13.668597900000009;20.72242707281376;6.129086075940212;12.31782760164515;64.43421964312952;469
5;tobii;0;7;510;740;513.316504;728.99827965;5.466608000000004;11.147015616666668;13.077748824213996;5.6163726548303785;6.955345243789616;61.58325844653535;469
5;tobii;0;8;1410;740;1432.1707239999998;726.9722873999999;22.170724000000003;13.962576666666674;27.092607270873103;5.823410835694984;10.276465983881296;70.39544736236849;469
5;tobii;0;9;110;990;107.72902776;987.70282425;14.53614744;4.775617350000004;16.27166492898328;17.231989361827;5.40750018887412;54.65099841385469;469
5;tobii;0;10;960;940;980.4113968;905.99215365;20.633787200000004;34.00784635;41.26132808922392;17.230112145506826;15.168807953322602;98.81808096240832;469
5;tobii;0;11;1810;990;1834.2563992;979.28661465;24.256399200000008;11.439682950000003;27.62094694216925;8.67212793236111;8.843859765668599;81.30336943640326;469
5;tobii;1;1;110;90;113.89379592;71.803219185;7.571128186666666;18.235464225;21.920303945839617;8.970048126971223;11.09450454246859;57.74561947987932;486
5;tobii;1;2;960;140;981.990868;135.14582430000002;21.99086800000001;8.7032027;24.292853885704048;3.31110318438746;9.421144337302657;63.07376635954408;486
5;tobii;1;3;1810;90;1703.7557816;68.551908975;117.66572986666668;44.25361489499999;140.16706904625704;244.87950961564053;43.77605961707674;193.72487920673584;486
5;tobii;1;4;510;340;510.5442856;311.67055395;5.221568799999997;32.15055751666666;32.94637897608249;10.025784357733963;22.08812078984069;115.75101695404577;486
5;tobii;1;5;1410;340;1417.7819656;314.7981255;9.441839199999984;25.2018745;27.3133118041154;7.723514969888614;8.83291006053271;70.35690282822885;486
5;tobii;1;6;960;540;966.90178;546.2655795;7.087591200000004;6.829622099999994;10.730156003840628;4.424051436175128;5.670101817042618;61.27243678133193;486
5;tobii;1;7;510;740;492.8837416;720.1362465000001;17.11625839999999;19.86375349999999;26.72694395293434;5.2734060395029525;5.765153793071986;64.33971703014107;486
5;tobii;1;8;1410;740;1428.5560912;722.4988716000001;18.5560912;17.63000406666667;27.290793470639944;4.824931200569598;10.639835149070588;71.16036079404783;486
5;tobii;1;9;110;990;88.29113184;982.4501124;21.86354864;13.361023800000002;28.97097945343029;10.684110560926952;15.844723146729237;81.3139221011657;486
5;tobii;1;10;960;940;970.6026;910.9010925;10.702131199999997;29.098907500000006;31.661863499607147;6.167126573355612;6.284426371618349;69.48144843570947;486
5;tobii;1;11;1810;990;1831.1374112;960.3393354;21.36728853333334;29.6606646;37.26532512378768;11.1418962363405;12.020782856823516;59.876082761850746;486
5;uniteye;0;1;110;90;216.36572305454547;184.06387030909087;106.36572305454546;94.0638703090909;146.79103713472065;20.860445529432493;54.000146043318445;490.8344817412963;475
5;uniteye;0;2;960;140;1293.8827170909092;210.9258999818182;341.2875054545455;90.58316038181816;363.41355336903047;83.85929032847343;108.63798669440412;925.049960242975;475
5;uniteye;0;3;1810;90;1877.175488;167.9858496;68.74502206060609;78.37793127272727;117.14736745542528;34.475729980418635;78.36162583136804;826.7838836091673;475
5;uniteye;0;4;510;340;407.33968;333.28300909090905;105.77767854545456;62.02163272727273;132.23063783013916;68.99896852575652;75.86830421149216;918.64403414676;475
5;uniteye;0;5;1410;340;1678.6796945454548;439.160904;268.67969454545454;120.82494909090909;301.57325830884025;40.52775587780502;97.5453513592332;852.1184504108851;475
5;uniteye;0;6;960;540;1360.2092683636365;787.910778;400.20926836363634;247.910778;476.66974652666926;58.00196399714458;80.42978323929056;1024.2066664920674;475
5;uniteye;0;7;510;740;507.6536523636364;979.9843058181816;61.78442763636362;239.9843058181818;252.11030164774365;77.74967828073659;36.97105919172406;825.2763400410704;475
5;uniteye;0;8;1410;740;1621.4224785454546;928.2681032727272;211.4224785454545;189.3127535757576;288.8225714438097;44.38038195055851;56.15551916768181;615.417731902027;475
5;uniteye;0;9;110;990;179.1583316363636;1031.1873790909092;69.15833163636366;41.21623363636364;83.95793607065532;24.34668336580218;25.18847932336592;353.5157991062141;475
5;uniteye;0;10;960;940;1395.757661090909;1012.7846912727274;435.7576610909091;73.31562618181817;444.4327945566693;61.5168701945916;43.82970964613407;638.3667715876147;475
5;uniteye;0;11;1810;990;1870.131392;991.4329276363636;62.71749236363636;25.43381672727273;71.3887895759964;36.6532684673194;32.62268974237871;453.1397918500288;475
5;uniteye;1;1;110;90;276.9323287272727;48.82816701818181;166.93232872727273;43.754496981818185;172.8363703271232;28.73948189409085;17.044086299485233;306.8944544050391;471
5;uniteye;1;2;960;140;1115.9496029090913;217.80894534545453;158.589568;108.23439356363636;213.3825483757145;77.73074567112644;105.10809724492955;800.8327135938009;471
5;uniteye;1;3;1810;90;1639.867328;140.3879115272727;170.132672;50.98207592727273;188.1539707318393;43.33239453794685;59.50666528652189;466.9525731099323;471
5;uniteye;1;4;510;340;540.6520116363637;262.1121823636363;57.218900363636365;92.09916066666668;118.25280446325706;63.6817241415314;73.08954357680082;861.2291769433843;471
5;uniteye;1;5;1410;340;1443.3415476363637;205.99088481818177;40.10198399999999;141.08644293939395;154.73704511658258;38.17995396103969;106.64414534034688;901.4497888195816;471
5;uniteye;1;6;960;540;1175.676288;303.01888172727274;215.70781090909088;237.09294409090907;332.8862848707836;152.361741708767;113.31831510250665;816.8347107610223;471
5;uniteye;1;7;510;740;486.49606399999993;782.0089494545454;47.17009454545454;50.81659333333333;74.62269134164852;55.42358009806421;46.5067151635931;660.1663976223687;471
5;uniteye;1;8;1410;740;1309.9827229090909;735.2397900000001;100.0172770909091;38.573835090909085;111.17777737990332;42.13601108943087;47.54788041858901;634.7200758950308;471
5;uniteye;1;9;110;990;210.3216578909092;848.6727921818182;100.3216578909091;141.32720781818182;176.84628174733686;24.24058924452544;51.83422138470889;432.0845603823294;471
5;uniteye;1;10;960;940;1008.5741178181815;810.5048329090909;78.62304290909088;131.29087096969695;164.22258852424025;88.4423334703643;42.03644316676005;1015.8432732991572;471
